,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible
116,1,3.0,10.0,0,0,2.9046634420338853,0,0.0,8.666165351867676,0.0,0.0,0.0,0.0,0.13328294341518188,0.016660367926897734,viz.VizPrimitive(6)
117,1,3.0,10.0,0,0,2.9213084152773217,0,0.0,8.799324989318848,0.0,0.0,0.0,0.0,0.13315978594749112,0.01664497324343639,viz.VizPrimitive(6)
118,1,3.0,10.0,0,0,2.9380620568746014,0,0.0,8.933361053466797,0.0,0.0,0.0,0.0,0.13403637733516405,0.016754547166895506,viz.VizPrimitive(6)
119,1,3.0,10.0,0,0,2.9549020294418793,0,0.0,9.06776237487793,0.0,0.0,0.0,0.0,0.13440102003361432,0.01680012750420179,viz.VizPrimitive(6)
120,1,3.0,10.0,0,0,2.9713972818422425,0,0.0,9.200028419494629,0.0,0.0,0.0,0.0,0.132266290593666,0.01653328632420825,viz.VizPrimitive(6)
121,1,3.0,10.0,0,0,2.9880965892626006,0,0.0,9.333624839782715,0.0,0.0,0.0,0.0,0.13359687421517208,0.01669960927689651,viz.VizPrimitive(6)
122,1,3.0,10.0,0,0,3.004808574657574,0,0.0,9.467142105102539,0.0,0.0,0.0,0.0,0.13351718408902258,0.016689648011127822,viz.VizPrimitive(6)
123,1,3.0,10.0,0,0,3.021805512624848,0,0.0,9.602828025817871,0.0,0.0,0.0,0.0,0.13568572146127522,0.016960715182659403,viz.VizPrimitive(6)
124,1,3.0,10.0,0,0,3.0399993117670925,0,0.0,9.748771667480469,0.0,0.0,0.0,0.0,0.1459440140640993,0.01824300175801241,viz.VizPrimitive(6)
125,1,3.0,10.0,0,0,3.054671350675193,0,0.0,9.866220474243164,0.0,0.0,0.0,0.0,0.11744875683403322,0.014681094604254152,viz.VizPrimitive(6)
126,1,3.0,10.0,0,0,3.0713785063655505,0,0.0,9.999892234802246,0.0,0.0,0.0,0.0,0.13367173463671023,0.01670896682958878,viz.VizPrimitive(6)
127,1,3.0,10.0,0,0,3.088007481212449,0,0.0,10.13293170928955,0.0,0.0,0.0,0.0,0.1330390433321078,0.016629880416513476,viz.VizPrimitive(6)
128,1,3.0,10.0,0,0,3.104637663485501,0,0.0,10.265987396240234,0.0,0.0,0.0,0.0,0.13305594729826353,0.01663199341228294,viz.VizPrimitive(6)
129,1,3.0,10.0,0,0,3.1212925979947066,0,0.0,10.399229049682617,0.0,0.0,0.0,0.0,0.13324189092595162,0.016655236365743953,viz.VizPrimitive(6)
130,1,3.0,10.0,0,0,3.1380975552035237,0,0.0,10.533641815185547,0.0,0.0,0.0,0.0,0.13441309429515158,0.016801636786893948,viz.VizPrimitive(6)
131,1,3.0,10.0,0,0,3.154745547012345,0,0.0,10.666823387145996,0.0,0.0,0.0,0.0,0.13318151961826175,0.016647689952282718,viz.VizPrimitive(6)
132,1,3.0,10.0,0,0,3.171329847091552,0,0.0,10.799500465393066,0.0,0.0,0.0,0.0,0.132676815485965,0.016584601935745624,viz.VizPrimitive(6)
133,1,3.0,10.0,0,0,3.188109750207677,0,0.0,10.93374252319336,0.0,0.0,0.0,0.0,0.13424163978131176,0.01678020497266397,viz.VizPrimitive(6)
134,1,3.0,10.0,0,0,3.204647262523424,0,0.0,11.066035270690918,0.0,0.0,0.0,0.0,0.132292853969048,0.016536606746131,viz.VizPrimitive(6)
135,1,3.0,10.0,0,0,3.221331175260321,0,0.0,11.199499130249023,0.0,0.0,0.0,0.0,0.13346405733825506,0.016683007167281882,viz.VizPrimitive(6)
136,1,3.0,10.0,0,0,3.2381436788825995,0,0.0,11.333996772766113,0.0,0.0,0.0,0.0,0.13449761412591954,0.016812201765739943,viz.VizPrimitive(6)
137,1,3.0,10.0,0,0,3.2546805874852693,0,0.0,11.46630859375,0.0,0.0,0.0,0.0,0.13231217278751117,0.016539021598438897,viz.VizPrimitive(6)
138,1,3.0,10.0,0,0,3.2714049489983195,0,0.0,11.600065231323242,0.0,0.0,0.0,0.0,0.1337562544674782,0.016719531808434773,viz.VizPrimitive(6)
139,1,3.0,10.0,0,0,3.28814862932983,0,0.0,11.734024047851562,0.0,0.0,0.0,0.0,0.13395910206131845,0.016744887757664806,viz.VizPrimitive(6)
140,1,3.0,10.0,0,0,3.304756776075575,0,0.0,11.866908073425293,0.0,0.0,0.0,0.0,0.13288449278442016,0.01661056159805252,viz.VizPrimitive(6)
141,1,3.0,10.0,0,0,3.321325681471321,0,0.0,11.99946403503418,0.0,0.0,0.0,0.0,0.13255607287058524,0.016569509108823155,viz.VizPrimitive(6)
142,1,3.0,10.0,0,0,3.338044005853602,0,0.0,12.133195877075195,0.0,0.0,0.0,0.0,0.1337321059444001,0.016716513243050013,viz.VizPrimitive(6)
143,1,3.0,10.0,0,0,3.355613263817785,0,0.0,12.273759841918945,0.0,0.0,0.0,0.0,0.1405637231226926,0.017570465390336576,viz.VizPrimitive(6)
144,1,3.0,10.0,0,0,3.3723001951200664,0,0.0,12.407258033752441,0.0,0.0,0.0,0.0,0.1334978652705594,0.016687233158819925,viz.VizPrimitive(6)
145,1,3.0,10.0,0,0,3.388921925410042,0,0.0,12.540239334106445,0.0,0.0,0.0,0.0,0.13298108687672894,0.016622635859591117,viz.VizPrimitive(6)
146,1,3.0,10.0,0,0,3.4055955750246314,0,0.0,12.673542022705078,0.0,0.0,0.0,0.0,0.1333022622336415,0.016662782779205187,viz.VizPrimitive(6)
147,1,3.0,10.0,0,0,3.4222269647238375,0,0.0,12.806679725646973,0.0,0.0,0.0,0.0,0.1331380522767205,0.01664225653459006,viz.VizPrimitive(6)
148,1,3.0,10.0,0,0,3.4389075570388115,0,0.0,12.9401216506958,0.0,0.0,0.0,0.0,0.13344232366748443,0.016680290458435554,viz.VizPrimitive(6)
149,1,3.0,10.0,0,0,3.455606562602631,0,0.0,13.073556900024414,0.0,0.0,0.0,0.0,0.13343507911056207,0.01667938488882026,viz.VizPrimitive(6)
150,1,3.0,10.0,0,0,3.472283532639144,0,0.0,13.207127571105957,0.0,0.0,0.0,0.0,0.1335703108397901,0.016696288854973762,viz.VizPrimitive(6)
151,1,3.0,10.0,0,0,3.4889200538995033,0,0.0,13.340161323547363,0.0,0.0,0.0,0.0,0.1330342136274929,0.016629276703436613,viz.VizPrimitive(6)
152,1,3.0,10.0,0,0,3.505484733303711,0,0.0,13.472731590270996,0.0,0.0,0.0,0.0,0.13257056198442996,0.016571320248053745,viz.VizPrimitive(6)
153,1,3.0,10.0,0,0,3.522180418445608,0,0.0,13.60629940032959,0.0,0.0,0.0,0.0,0.13356789598748264,0.01669598699843533,viz.VizPrimitive(6)
154,1,3.0,10.0,0,0,3.5388881778490426,0,0.0,13.739958763122559,0.0,0.0,0.0,0.0,0.1336596603751694,0.016707457546896176,viz.VizPrimitive(6)
155,1,3.0,10.0,0,0,3.5554601018101732,0,0.0,13.872529029846191,0.0,0.0,0.0,0.0,0.13257056198442996,0.016571320248053745,viz.VizPrimitive(6)
156,1,3.0,10.0,0,0,3.5722330622259144,0,0.0,14.006730079650879,0.0,0.0,0.0,0.0,0.1342005872920815,0.01677507341151019,viz.VizPrimitive(6)
157,1,3.0,10.0,0,0,3.5889061081274267,0,0.0,14.140116691589355,0.0,0.0,0.0,0.0,0.13338678206440946,0.016673347758051182,viz.VizPrimitive(6)
158,1,3.0,10.0,0,0,3.605644053184707,0,0.0,14.274039268493652,0.0,0.0,0.0,0.0,0.1339228792767031,0.016740359909587887,viz.VizPrimitive(6)
159,1,3.0,10.0,0,0,3.622125118327763,0,0.0,14.405887603759766,0.0,0.0,0.0,0.0,0.13184852114444823,0.01648106514305603,viz.VizPrimitive(6)
160,1,3.0,10.0,0,0,3.638977768869656,0,0.0,14.540626525878906,0.0,0.0,0.0,0.0,0.1347390993566826,0.016842387419585325,viz.VizPrimitive(6)
161,1,3.0,10.0,0,0,3.655605234433862,0,0.0,14.673612594604492,0.0,0.0,0.0,0.0,0.1329859165813403,0.016623239572667536,viz.VizPrimitive(6)
162,1,3.0,10.0,0,0,3.672351631474219,0,0.0,14.807661056518555,0.0,0.0,0.0,0.0,0.1340484515967013,0.016756056449587664,viz.VizPrimitive(6)
163,1,3.0,10.0,0,0,3.688858656279582,0,0.0,14.939724922180176,0.0,0.0,0.0,0.0,0.13206344299982575,0.01650793037497822,viz.VizPrimitive(6)
