,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible
1788,t,-1.0,-1.0,0,6,36.549504472306474,0,-33.143436431884766,228.76620483398438,347.57680797576904,-0.09300000220537186,-3.255000077188015,-0.05410471591992701,0.13297625717211758,0.016622032146514698,viz.VizPrimitive(6)
1789,t,-1.0,-1.0,0,6,36.566192912891445,0,-33.172157287597656,228.89659118652344,347.5248222351074,-0.08900000154972076,-3.1150000542402267,-0.05198449332737081,0.13350752467977145,0.01668844058497143,viz.VizPrimitive(6)
1790,t,-1.0,-1.0,0,6,36.582905803856036,0,-33.2010383605957,229.02713012695312,347.4756898880005,-0.08399999886751175,-2.9399999603629112,-0.04913323639879731,0.1336958831597599,0.016711985394969986,viz.VizPrimitive(6)
1791,t,-1.0,-1.0,0,6,36.59958730174063,0,-33.229976654052734,229.1573944091797,347.42956924438477,-0.07900000363588333,-2.7650001272559166,-0.0461201706068826,0.1334399088152054,0.016679988601900675,viz.VizPrimitive(6)
1792,t,-1.0,-1.0,0,6,36.61627845903445,0,-33.259037017822266,229.28770446777344,347.38751125335693,-0.07199999690055847,-2.5199998915195465,-0.04205791117754824,0.1335171840890439,0.016689648011130487,viz.VizPrimitive(6)
1793,t,-1.0,-1.0,0,6,36.63285611826981,0,-33.28799819946289,229.41714477539062,347.34921169281006,-0.06599999964237213,-2.3099999874830246,-0.03829997093497002,0.13264059270130701,0.016580074087663377,viz.VizPrimitive(6)
1794,t,-1.0,-1.0,0,6,36.64951376948786,0,-33.31718444824219,229.54718017578125,347.3159770965576,-0.05700000002980232,-1.9950000010430813,-0.033233820808773955,0.13326845430134426,0.016658556787668033,viz.VizPrimitive(6)
1795,t,-1.0,-1.0,0,6,36.66619738036822,0,-33.34648895263672,229.67738342285156,347.28736686706543,-0.04899999871850014,-1.7149999551475048,-0.028611356543611646,0.1334640573382444,0.01668300716728055,viz.VizPrimitive(6)
1796,t,-1.0,-1.0,0,6,36.68303252323088,0,-33.376068115234375,229.80850219726562,347.26384353637695,-0.03999999910593033,-1.3999999687075615,-0.023523558773319173,0.13442033885206683,0.016802542356508354,viz.VizPrimitive(6)
1797,t,-1.0,-1.0,0,6,36.69963282170662,0,-33.40538024902344,229.9381866455078,347.24639225006104,-0.029999999329447746,-1.0499999765306711,-0.017450597768870073,0.13295693835368638,0.016619617294210798,viz.VizPrimitive(6)
