"","ppid_trialn","heading","StartFrame","StartYawRateChange","FirstSteeringTime","pNum","ResponseStartWorldYaw","EarlyResponses","PeakFrame","PeakYawRateChange","PeakSteeringTime","PeakWorldYaw","PeakWorld_x","PeakWorld_z"
"1295","16_3_54",0,22,0.0527039522144522,0.350000000000023,16,0.5508888,FALSE,28,0.175979035384615,0.449900000000014,0.59867,64.1276,2025.365
"1296","16_3_55",1,28,0.0581701536130536,0.450199999999995,16,0.7102169,FALSE,40,0.141060606060606,0.650100000000009,0.9026225,64.56944,2064.162
"1297","16_3_56",1,33,0.0611072223776224,0.533400000000029,16,2.067559,FALSE,40,0.155338005594406,0.650100000000009,2.139955,65.88329,2101.47
"1298","16_3_57",1,29,0.0695104895104895,0.466799999999978,16,3.971654,FALSE,38,0.304965034965035,0.61669999999998,4.079652,68.3096,2138.454
"1299","16_3_58",2,25,0.0569463869463869,0.399999999999977,16,5.262741,FALSE,34,0.212121212121212,0.549999999999955,5.387586,71.76102,2175.087
"1300","16_3_59",2,35,0.0554778570862471,0.566599999999994,16,7.862389,FALSE,45,0.285874125874126,0.733299999999986,8.032748,76.91107,2213.542
"1301","16_3_62",2,20,0.0500116540792541,0.316800000000001,16,8.036614,FALSE,29,0.138368298368298,0.466599999999971,8.130463,95.12847,2321.852
"1302","16_3_63",1.5,26,0.0618414918414918,0.416699999999992,16,9.618555,FALSE,32,0.163088578088578,0.516799999999989,9.563047,101.705,2359.002
"1303","16_3_65",1,22,0.0606177208624709,0.349400000000003,16,7.844113,FALSE,30,0.177855477855478,0.482799999999997,7.748449,112.0549,2432.672
"1304","16_3_66",2,38,0.081013986013986,0.61669999999998,16,7.712817,FALSE,42,0.185198135198135,0.683499999999981,7.760162,116.7183,2471.322
"1305","16_3_67",2,14,0.0633916087412587,0.216700000000003,16,8.938788,FALSE,22,0.191806526806527,0.350000000000023,8.839144,122.5524,2505.488
"1306","16_3_68",1.5,31,0.0599650409090909,0.500099999999975,16,7.431674,FALSE,39,0.139673673659674,0.633500000000026,7.52273,127.3907,2544.786
"1307","16_3_74",2,28,0.0626573432400932,0.45010000000002,16,4.425513,FALSE,36,0.206573426573427,0.583300000000008,4.523445,150.1601,2766.998
"1308","16_3_75",1,26,0.0624125872960373,0.416799999999967,16,6.330092,FALSE,32,0.144079254079254,0.518599999999992,6.383604,154.3895,2803.563
"1309","16_3_79",1.5,32,0.0531118881118881,0.516500000000008,16,6.985934,FALSE,41,0.152482517482517,0.66640000000001,7.088017,174.1951,2952.626
"1310","16_3_8",1,35,0.0720396283216783,0.566789999999997,16,2.064842,FALSE,45,0.181526806526807,0.733419999999995,2.212407,-2.338981,313.6995
"1311","16_3_81",2,31,0.0702447532867133,0.5,16,7.117188,FALSE,38,0.176631701631702,0.616600000000005,7.201717,184.6467,3026.007
"1312","16_3_83",1,31,0.0500932433333333,0.5,16,7.23793,FALSE,37,0.15517482983683,0.599999999999966,7.18485,195.2959,3099.758
"1313","16_3_87",0.5,21,0.0546620046620047,0.333300000000008,16,3.849391,FALSE,28,0.131678321678322,0.449999999999989,3.771239,208.7743,3247.237
"1314","16_3_88",2,37,0.0529487182983683,0.599899999999991,16,3.249055,FALSE,48,0.225827505827506,0.783299999999997,3.431113,210.9086,3287.177
"1315","16_3_89",1,25,0.064370627972028,0.399999999999977,16,5.301202,FALSE,30,0.13518648018648,0.483399999999961,5.259751,214.2881,3321.941
"1316","16_3_9",1,32,0.0666550115384615,0.51614,16,3.371436,FALSE,41,0.21962703962704,0.666150000000002,3.501507,-0.1183289,350.4301
"1317","17_1_1",2,29,0.0559673651494954,0.4666363809242,17,1.13616538047791,FALSE,36,0.232109555036768,0.583482095692901,1.21560823917389,0.731513679027557,51.6137962341309
"1318","17_1_10",2,29,0.0536013984214732,0.466659623470704,17,1.48120951652527,FALSE,41,0.175571108849106,0.666692223406102,1.37374997138977,18.6087951660156,387.542388916016
"1319","17_1_11",1.5,25,0.0749766933859275,0.399714750565195,17,0.684418976306915,FALSE,34,0.361095552326187,0.549926801070995,0.570106327533722,18.3759574890137,423.801239013672
"1320","17_1_12",1.5,42,0.051643356151981,0.683264762790202,17,358.833860635757,FALSE,51,0.249160842048461,0.833507300272601,358.871178150177,17.3901882171631,463.384002685547
"1321","17_1_13",1.5,28,0.0525407916551459,0.449988982429304,17,0.137375190854073,FALSE,36,0.154195800217386,0.583312153437106,0.0650272816419601,17.4829235076904,498.579284667969
"1322","17_1_14",2,44,0.0547435912705244,0.716624155948409,17,359.267537951469,FALSE,50,0.132249394401317,0.816544769068713,359.290200352669,16.5750713348389,537.630554199219
"1323","17_1_18",2,35,0.0544172502828367,0.566680149356003,17,358.471428751945,FALSE,43,0.197354313854501,0.700051012861891,358.567786216736,14.5003395080566,685.852783203125
"1324","17_1_19",1.5,34,0.0505011687641377,0.550098252583098,17,359.827503755689,FALSE,42,0.279999996811185,0.683451910567499,359.938999760896,14.6927070617676,723.048217773438
"1325","17_1_20",1,27,0.0578438281936414,0.433214202705003,17,1.07557451725006,FALSE,33,0.143100228946219,0.533416443045013,1.02236616611481,15.4843082427979,759.169677734375
"1326","17_1_27",1.5,39,0.0594755280697783,0.633193374968982,17,358.494453430176,FALSE,45,0.144976696340336,0.733166208355982,358.442035794258,13.1160497665405,1021.91284179688
"1327","17_1_28",2,27,0.060699296563523,0.433239860062002,17,357.263008117676,FALSE,35,0.262948708393826,0.566636984626996,357.14981174469,11.1736936569214,1057.85729980469
"1328","17_1_29",1,26,0.0528671357296038,0.416433385955997,17,354.933009147644,FALSE,37,0.139673662508701,0.599895861317009,354.80116891861,7.76327085494995,1095.16247558594
"1329","17_1_30",2,26,0.0598018684211167,0.416818246304018,17,353.642678260803,FALSE,36,0.156398611382032,0.58339003106002,353.523771762848,3.66428875923157,1132.13391113281
"1330","17_1_31",0,58,0.0727738901424078,0.950172206139996,17,351.655429840088,FALSE,63,0.14448717651028,1.033615966724,351.605213165283,-2.249272108078,1172.63403320312
"1331","17_1_33",2,24,0.0634731960131208,0.383448892055014,17,352.430067539215,FALSE,29,0.144079253343444,0.466692827108005,352.384617805481,-11.5279712677002,1242.13757324219
"1332","17_1_35",2,36,0.0643706261690507,0.583249368375988,17,350.3010597229,FALSE,42,0.142610719088802,0.683305512710007,350.354146003723,-24.191068649292,1317.33703613281
"1333","17_1_36",2,24,0.0535198051282051,0.383299999999991,17,352.2687,FALSE,31,0.147668994172494,0.499799999999993,352.2058,-28.88891,1352.754
"1334","17_1_39",2,34,0.0647785547785548,0.550100000000015,17,351.3927,FALSE,40,0.139184149184149,0.650200000000012,351.3383,-46.09369,1464.495
"1335","17_1_4",1.5,29,0.0559673641142402,0.466699165984899,17,2.74571394920349,FALSE,36,0.142529133461972,0.583329660809699,2.80928206443787,4.71593332290649,163.51416015625
"1336","17_1_40",1,41,0.050745920979021,0.666800000000023,17,349.7546,FALSE,48,0.1355944,0.7834,349.7785,-53.10112,1502.109
"1337","17_1_42",2,25,0.0549883451048951,0.400099999999981,17,348.0988,FALSE,35,0.214568764568765,0.566599999999994,348.2422,-66.89367,1573.434
"1338","17_1_43",1,26,0.0501748260839161,0.416600000000017,17,348.8747,FALSE,33,0.142855477855478,0.533299999999997,348.9348,-73.49792,1609.903
"1339","17_1_44",1.5,29,0.0587412621678322,0.466100000000012,17,349.5612,FALSE,40,0.133717948717949,0.649400000000014,349.7169,-80.29417,1647.558
"1340","17_1_45",2,25,0.0542540792540793,0.400000000000006,17,350.6494,FALSE,36,0.200780885780886,0.583300000000008,350.8377,-86.12518,1683.889
"1341","17_1_48",1,32,0.0518881111888112,0.516700000000014,17,350.1356,FALSE,39,0.143344986666667,0.633499999999998,350.0901,-102.6564,1795.036
"1342","17_1_49",1.5,28,0.0602913752913753,0.449999999999989,17,348.2573,FALSE,37,0.19988344988345,0.599999999999994,348.1021,-110.1071,1831.342
"1343","17_1_50",0.5,118,0.0575174825174825,1.94999999999999,17,345.1717,FALSE,125,0.139592074592075,2.0668,345.2447,-122.0937,1878.916
"1344","17_1_52",2,31,0.0606993016317016,0.500100000000003,17,344.5772,FALSE,40,0.182995337995338,0.650000000000006,344.6962,-138.3965,1940.1
"1345","17_1_56",1,29,0.0717948756410256,0.466700000000003,17,344.9872,FALSE,36,0.205594406410256,0.583399999999983,345.0065,-176.0225,2083.905
"1346","17_1_6",1.5,27,0.0681235428830601,0.4327330518067,17,4.96973609924316,FALSE,33,0.14685315123541,0.532649740860698,4.90972328186035,10.7103404998779,237.531234741211
"1347","17_1_60",1,20,0.0519696962703963,0.316900000000032,17,348.633,FALSE,26,0.142202800699301,0.416699999999992,348.5858,-209.1805,2228.123
"1348","17_1_64",1.5,28,0.0503379952214452,0.449999999999989,17,345.4442,FALSE,36,0.151993006993007,0.583399999999983,345.5218,-245.2742,2374.379
"1349","17_1_65",2,27,0.0509090909090909,0.432999999999993,17,346.4474,FALSE,36,0.190664335664336,0.583200000000033,346.5618,-253.8426,2410.578
"1350","17_1_66",1.5,39,0.0607808865967366,0.633199999999988,17,347.5481,FALSE,47,0.222482517482518,0.766700000000014,347.6415,-261.8321,2448.542
"1351","17_1_67",1.5,28,0.068776222027972,0.449999999999989,17,348.6442,FALSE,33,0.149300699300699,0.533400000000029,348.6862,-268.5353,2483.366
"1352","17_1_68",2,26,0.0589860152680653,0.416699999999992,17,349.9507,FALSE,40,0.167004662004662,0.649900000000002,350.1898,-275.1175,2521.058
"1353","17_1_69",1,30,0.0689393945221445,0.482599999999991,17,352.1402,FALSE,42,0.173857808857809,0.682700000000011,352.3339,-280.2184,2558.307
"1354","17_1_7",1,78,0.0531934747702522,1.2833408293061,17,3.95849514007568,FALSE,85,0.209836819858262,1.4000084518351,3.94328355789185,13.6351099014282,281.698333740234
"1355","17_1_71",0.5,30,0.059965034965035,0.483400000000017,17,355.275,FALSE,36,0.151911421911422,0.583300000000008,355.2307,-286.8553,2631.851
"1356","17_1_75",2,28,0.0531934731934732,0.45010000000002,17,354.8764,FALSE,34,0.149708625547786,0.550200000000018,354.8308,-298.8865,2780.29
"1357","17_1_76",1,32,0.0658391546620046,0.516399999999976,17,352.9581,FALSE,39,0.181689987179487,0.632999999999981,352.8806,-303.7309,2817.972
"1358","17_1_77",1.5,28,0.059230767016317,0.449900000000014,17,351.0747,FALSE,36,0.22248252004662,0.583200000000033,350.9715,-309.3583,2854.469
"1359","17_1_78",1,46,0.0567832365967366,0.75,17,349.13,FALSE,52,0.135431217016317,0.850099999999998,349.1428,-316.791,2893.229
"1360","17_1_8",1.5,28,0.0601282123246148,0.450029732348398,17,3.88602232933044,FALSE,39,0.208449891280211,0.633602383417397,3.77153086662292,16.2028560638428,312.789733886719
"1361","17_1_82",2,23,0.0509906755244755,0.366600000000005,17,346.5588,FALSE,29,0.143100233100233,0.466599999999971,346.5104,-347.0251,3036.293
"1362","17_1_9",0.5,31,0.0585780838191821,0.500105647938803,17,2.60377264022827,FALSE,41,0.167494171702288,0.666812058353905,2.48072242736816,17.6229915618896,350.223876953125
"1363","17_2_10",1.5,32,0.0611888111888112,0.516939999999998,17,2.778531,FALSE,39,0.232109557109557,0.63344,2.861909,6.658922,387.2405
"1364","17_2_11",0.5,47,0.0537645686480186,0.766639999999995,17,2.786037,FALSE,136,0.133554778554779,2.24991,2.60764,9.671322,437.2737
"1365","17_2_16",2,22,0.0505011652913753,0.349980000000002,17,8.621844,FALSE,35,0.154522144522144,0.56671,8.827321,27.30459,609.4352
"1366","17_2_20",2,26,0.0732634032634032,0.416800000000009,17,11.33935,FALSE,32,0.201841491841492,0.516800000000003,11.27224,55.67481,755.4943
"1367","17_2_26",2,27,0.0505011655011655,0.433199999999999,17,9.579254,FALSE,34,0.143018648018648,0.54989999999998,9.635253,94.34875,976.2364
"1368","17_2_28",1.5,33,0.0547435896270396,0.532600000000002,17,12.81779,FALSE,42,0.164801864801865,0.682800000000015,12.71624,110.7712,1050.153
"1369","17_2_29",2,27,0.0705710937062937,0.433500000000009,17,11.8443,FALSE,33,0.202738927738928,0.5334,11.90724,118.1091,1085.53
"1370","17_2_32",1.5,27,0.0502564092307692,0.433199999999999,17,14.30704,FALSE,34,0.130780885780886,0.550099999999986,14.23757,144.9064,1194.4
"1371","17_2_34",1.5,24,0.0656759917249417,0.383299999999991,17,13.74938,FALSE,29,0.141631691981352,0.4666,13.78672,162.4733,1266.269
"1372","17_2_36",2,39,0.0584149333333333,0.633600000000001,17,14.8058,FALSE,44,0.147342655967366,0.716999999999985,14.77069,182.5754,1340.104
"1373","17_2_38",2,34,0.0715501303030303,0.55019999999999,17,13.10423,FALSE,39,0.142610728671329,0.633499999999998,13.07916,199.4435,1412.144
"1374","17_2_45",1.5,38,0.0525407985314685,0.61669999999998,17,18.86871,FALSE,47,0.149463863636364,0.766799999999989,18.74961,271.3711,1664.14
"1375","17_2_46",1.5,30,0.0679603743589744,0.483100000000007,17,18.40552,FALSE,37,0.144568776223776,0.599799999999988,18.33083,282.3148,1698.432
"1376","17_2_47",1.5,29,0.0624941721445221,0.466800000000006,17,16.91221,FALSE,38,0.168799533799534,0.616800000000012,16.80491,293.0939,1734.31
"1377","17_2_49",1.5,48,0.0643706293706294,0.7834,17,13.67797,FALSE,55,0.147832167832168,0.899900000000002,13.74909,312.4502,1808.755
"1378","17_2_53",2,31,0.0501748336829837,0.499400000000037,17,10.93006,FALSE,38,0.178752917249417,0.616100000000017,10.86358,346.3835,1951.786
"1379","17_2_62",1,40,0.0503379934731935,0.650100000000009,17,6.555928,FALSE,47,0.146200467365967,0.766799999999989,6.495248,383.2254,2286.552
"1380","17_2_64",2,35,0.0512354315850816,0.566700000000026,17,6.159167,FALSE,45,0.143752913752914,0.733400000000017,6.045985,391.0963,2360.524
"1381","17_2_65",1,29,0.0519696965034965,0.466700000000003,17,3.711138,FALSE,38,0.195559440559441,0.61669999999998,3.606166,393.5435,2396.835
"1382","17_2_67",2,29,0.0512354303030303,0.466799999999978,17,1.263122,FALSE,39,0.140407925407925,0.633500000000026,1.148767,395.7193,2471.463
"1383","17_2_69",1.5,34,0.0759557108391608,0.550000000000011,17,359.1522,FALSE,40,0.167086247086247,0.650100000000009,359.2135,394.5256,2546.113
"1384","17_2_75",2,28,0.0617599005827506,0.450099999999964,17,358.401,FALSE,36,0.1449767004662,0.584299999999985,358.4824,390.2676,2769.489
"1385","17_2_76",2,30,0.0628205018648019,0.483399999999961,17,0.5565021,FALSE,36,0.134696973193473,0.583399999999983,0.6072345,390.4385,2806.811
"1386","17_2_81",1.5,41,0.0701631734265734,0.666299999999978,17,5.457753,FALSE,48,0.23039625990676,0.78309999999999,5.372473,402.6027,2994.601
"1387","17_2_83",1.5,22,0.0561305444055944,0.350099999999998,17,4.920337,FALSE,31,0.225174833333333,0.5,5.046255,408.7105,3066.729
"1388","17_2_84",1,34,0.0635547850815851,0.550000000000011,17,6.063505,FALSE,44,0.201351962703963,0.716600000000028,5.918909,413.0699,3105.546
"1389","17_2_86",0.5,33,0.0575174905594406,0.533500000000004,17,5.894471,FALSE,40,0.140652680652681,0.650100000000009,5.826798,420.3589,3179.314
"1390","17_2_87",1,38,0.0595570998834499,0.616700000000037,17,5.255405,FALSE,44,0.14987181002331,0.716700000000003,5.306145,423.8168,3217.02
"1391","17_2_88",2,40,0.0616783214685315,0.650000000000034,17,5.535959,FALSE,50,0.264172494172494,0.816700000000026,5.352888,427.7607,3254.947
"1392","17_3_10",2,40,0.0552331002331002,0.649950000000004,17,4.927332,FALSE,53,0.171981351981352,0.866640000000004,4.720833,11.05241,389.5832
"1393","17_3_15",2,44,0.0698368293706293,0.716759999999994,17,2.981684,FALSE,52,0.173368298368298,0.850070000000002,3.084354,21.23341,575.5517
"1394","17_3_27",2,34,0.0505827504662005,0.54940000000002,17,7.968843,FALSE,44,0.150687645687646,0.716000000000008,7.862677,76.10497,1018.864
"1395","17_3_29",2,42,0.082972022027972,0.683300000000003,17,6.77748,FALSE,48,0.22142191958042,0.783299999999997,6.848066,84.84901,1093.542
"1396","17_3_30",2,33,0.051153846037296,0.5334,17,7.780249,FALSE,40,0.139184149184149,0.650100000000009,7.721363,90.258,1129.398
"1397","17_3_35",2,31,0.0611888136363636,0.5,17,4.119084,FALSE,40,0.144160839160839,0.650100000000009,4.009942,107.856,1315.181
"1398","17_3_36",1.5,37,0.0645338044289044,0.599999999999994,17,2.468335,FALSE,140,0.141223776223776,2.31659999999999,0.7925329,109.7369,1365.804
"1399","17_3_38",2,31,0.0618414918414918,0.5,17,359.7223,FALSE,39,0.246876456876457,0.633399999999995,359.8378,109.8414,1426.999
"1400","17_3_39",2,21,0.0575174925407925,0.333300000000008,17,1.602337,FALSE,30,0.169533789044289,0.483300000000014,1.494434,110.994,1463.111
"1401","17_3_41",1.5,37,0.0556410256410256,0.599999999999994,17,1.018512,FALSE,45,0.149871794871795,0.733400000000017,0.9385391,111.6031,1539.632
"1402","17_3_43",2,28,0.0775058273892774,0.449999999999989,17,1.493971,FALSE,37,0.213916083916084,0.600099999999998,1.354545,112.8901,1613.198
"1403","17_3_48",1.5,32,0.052051282051282,0.516699999999986,17,359.5101,FALSE,41,0.311083916083916,0.666799999999995,359.3705,113.7339,1800.374
"1404","17_3_5",2,27,0.0552330997668998,0.433280000000003,17,359.9039,FALSE,38,0.197435897435897,0.616610000000001,0.06185309,2.606127,201.1786
"1405","17_3_50",0.5,141,0.0508274934731935,2.33330000000001,17,357.5402,FALSE,151,0.230804192307695,2.4999,357.6778,110.092,1889.624
"1406","17_3_51",1.5,23,0.0799533794871795,0.366799999999984,17,358.0074,FALSE,29,0.191561771561772,0.466699999999975,357.9427,109.4222,1910.679
"1407","17_3_52",1.5,30,0.0675524555944056,0.483300000000014,17,357.6387,FALSE,35,0.232843814498835,0.566800000000001,357.5932,107.4164,1948.756
"1408","17_3_53",1.5,31,0.0679603722610722,0.499400000000037,17,357.3459,FALSE,36,0.209755247878788,0.58280000000002,357.392,105.0546,1986.141
"1409","17_3_55",1,36,0.0558857883449883,0.583300000000008,17,358.8514,FALSE,42,0.159498830675991,0.683300000000031,358.9009,103.2278,2061.58
"1410","17_3_56",1,44,0.0517249372960373,0.716700000000003,17,0.1532544,FALSE,57,0.138531468531469,0.933300000000031,359.9712,103.2344,2100.911
"1411","17_3_57",1,29,0.0617599177156177,0.466799999999978,17,0.02363179,FALSE,35,0.172878752913753,0.566699999999969,0.07961006,102.9651,2135.307
"1412","17_3_58",2,31,0.0644522008158508,0.500099999999975,17,0.2733338,FALSE,36,0.140734253333333,0.583300000000008,0.3106419,103.376,2172.77
"1413","17_3_6",2,25,0.0562937062937063,0.400030000000001,17,0.2370195,FALSE,35,0.228927738927739,0.566650000000003,0.379912,3.407536,238.0959
"1414","17_3_61",2,41,0.0573542833333333,0.666699999999992,17,2.512121,FALSE,54,0.30553613053613,0.88330000000002,2.226434,108.3435,2286.785
"1415","17_3_62",2,22,0.0560489747086247,0.350099999999998,17,1.171553,FALSE,37,0.216853146853147,0.600099999999998,0.8740579,108.5745,2321.845
"1416","17_3_63",1,29,0.0722843994172494,0.466700000000003,17,356.9867,FALSE,37,0.184055924475525,0.600000000000023,356.8841,107.48,2359.154
"1417","17_3_64",1.5,22,0.0607808853146853,0.350099999999998,17,354.9534,FALSE,30,0.232925407925408,0.483499999999992,355.0474,104.6786,2395.442
"1418","17_3_66",1.5,31,0.0531934627272727,0.5,17,356.1142,FALSE,40,0.215792532634033,0.649999999999977,356.2442,99.10972,2471.23
"1419","17_3_67",1,32,0.0646153841491841,0.516599999999983,17,356.5581,FALSE,38,0.154032634032634,0.616700000000037,356.5014,97.19751,2508.243
"1420","17_3_68",2,30,0.065349662004662,0.483299999999986,17,355.8692,FALSE,36,0.309044272727273,0.583300000000008,355.9643,94.36137,2545.198
"1421","17_3_70",2,21,0.0558857797202797,0.333299999999952,17,356.805,FALSE,132,0.139265733846154,2.1832,357.9338,90.12948,2632.549
"1422","17_3_71",1.5,24,0.0644522109557109,0.383399999999995,17,357.999,FALSE,30,0.231212127039627,0.483499999999992,358.1023,89.26403,2656.265
"1423","17_3_72",1.5,28,0.0752214414918415,0.450199999999995,17,358.6069,FALSE,34,0.182995337995338,0.550099999999986,358.6675,88.54533,2694.123
"1424","17_3_73",1,42,0.0509090909090909,0.683400000000006,17,359.7961,FALSE,48,0.181526807365967,0.783299999999997,359.8468,88.52618,2733.319
"1425","17_3_80",2,27,0.0630652629370629,0.433400000000006,17,1.679667,FALSE,33,0.164883458041958,0.533400000000029,1.62482,94.24638,2992.552
"1426","17_3_9",1,29,0.0535198144522144,0.466629999999995,17,3.155827,FALSE,36,0.139347319347319,0.583359999999999,3.219429,7.736182,350.126
"1427","18_1_0",2,28,0.0612703975469703,0.449768944540301,18,0.00525750033557415,FALSE,180,0.138286711041064,0.4831879948358,359.998828748474,4.89824087708257e-05,13.7346992492676
"1428","18_1_19",2,29,0.0558857846704457,0.466726293232995,18,8.52407741546631,FALSE,187,0.15533798607609,0.583377831896996,8.58936405181885,54.771614074707,719.745910644531
"1429","18_1_33",1.5,44,0.0573543103486147,0.716739801275992,18,10.1220684051514,FALSE,152,0.34029137081573,0,10.1208972930908,157.582138061523,1226.78955078125
"1430","18_1_34",1.5,29,0.0654312334387587,0.466708785601014,18,10.724024772644,FALSE,186,0.145221440655305,0.566733205729008,10.7817974090576,165.806198120117,1267.8349609375
"1431","18_1_39",0.5,30,0.0591491871390769,0.483356732181988,18,8.78858757019043,FALSE,188,0.18430069546999,0.600009478268987,8.70224189758301,201.16748046875,1451.20471191406
"1432","18_1_41",1.5,30,0.069102564487945,0.483305718566015,18,9.66020774841309,FALSE,188,0.180139865200871,0.60004721023401,9.58199214935303,212.506378173828,1524.98620605469
"1433","18_1_65",1.5,36,0.0561305371249889,0.583340099933025,18,350.468202590942,FALSE,152,0.239615410366605,0,350.465277671814,234.859069824219,2412.0400390625
"1434","18_1_68",2,31,0.0580069943090211,0.500055994235993,18,350.78839969635,FALSE,152,0.217832149438438,0,350.781985282898,217.219421386719,2522.49389648438
"1435","18_1_70",0,149,0.0646153818338345,2.46660041939805,18,351.014220237732,FALSE,152,0.130699295072984,0,351.238740921021,206.611831665039,2596.26000976562
"1436","18_3_1",2,28,0.0656759964263106,0.4500481610799,18,0.154353111982346,FALSE,35,0.142121213837798,0.5668533443048,0.0848075374960899,0.471052974462509,51.4841842651367
"1437","18_3_10",1.5,31,0.0595571079124785,0.500037581036899,18,348.470811843872,FALSE,39,0.172389267275158,0.633378722371496,348.559455871582,-33.0296058654785,385.581848144531
"1438","18_3_11",1,28,0.0616783267733726,0.450030653448202,18,348.855815887451,FALSE,37,0.155337988431533,0.600038456418503,348.751494407654,-39.7998580932617,422.020599365234
"1439","18_3_15",1.5,28,0.0527039559944457,0.450116682327902,18,344.440163612366,FALSE,36,0.167902104452356,0.5834258269564,344.356713294983,-74.1268005371094,567.171325683594
"1440","18_3_16",2,30,0.0578438233687826,0.483332281869195,18,342.377593994141,FALSE,37,0.172797198743029,0.600054454771595,342.447608947754,-85.3682250976562,602.907958984375
"1441","18_3_17",1,24,0.066410254530765,0.3829598220983,18,343.568758010864,FALSE,32,0.175081587945804,0.516257798065197,343.474868774414,-95.5295944213867,638.13427734375
"1442","18_3_18",1,27,0.0588228415354808,0.4333437674793,18,342.398683547974,FALSE,35,0.155990689250452,0.566729885315908,342.314085006714,-107.005630493164,674.078063964844
"1443","18_3_19",0.5,32,0.0588228480604376,0.516658058747808,18,341.341156005859,FALSE,40,0.141060607603345,0.649997690803701,341.258323669434,-119.305068969727,710.030029296875
"1444","18_3_2",1.5,27,0.0611072226746619,0.432767223057201,18,358.196152567863,FALSE,36,0.211713285704245,0.582772913037498,358.07538485527,-0.752733290195465,88.7926177978516
"1445","18_3_20",2,33,0.062983681986191,0.533331964919995,18,340.200807571411,FALSE,48,0.134289054751464,0.783534434643997,340.44136428833,-132.236373901367,746.185852050781
"1446","18_3_22",1,37,0.0653496506327594,0.600100638697,18,338.898368835449,FALSE,46,0.189766907089744,0.749996755051001,339.024837493896,-157.402481079102,816.177001953125
"1447","18_3_24",2,34,0.0540909065597958,0.549558520919007,18,338.897914886475,FALSE,51,0.206981348677047,0.832872751815998,339.255439758301,-183.981719970703,886.513854980469
"1448","18_3_25",1.5,30,0.0567832134776945,0.483391143733996,18,340.039693832397,FALSE,36,0.158275067198388,0.583385680145994,339.991289138794,-195.447860717773,919.926879882812
"1449","18_3_26",2,29,0.0547435852869398,0.466591061870986,18,339.633684158325,FALSE,37,0.244999995234255,0.599959370219977,339.737520217896,-208.731002807617,954.956970214844
"1450","18_3_27",2,28,0.0629021056291663,0.449568814199012,18,340.378036499023,FALSE,40,0.286037301132347,0.649524984748012,340.640474319458,-220.750762939453,990.574584960938
"1451","18_3_29",1,32,0.0628205218259029,0.516766123094015,18,341.61469078064,FALSE,41,0.186258737995921,0.666738005234009,341.731321334839,-244.037567138672,1061.64343261719
"1452","18_3_3",2,25,0.0540093224715996,0.400017085033699,18,355.934831142426,FALSE,38,0.15811189168973,0.616684290009697,356.090636491776,-3.36858153343201,126.298652648926
"1453","18_3_30",2,26,0.0533566379698215,0.416779133077,18,342.41206741333,FALSE,34,0.130128206854517,0.550059903267993,342.341524124146,-254.860702514648,1096.39343261719
"1454","18_3_31",0.5,46,0.0731818157406675,0.749335087315984,18,340.465780258179,FALSE,53,0.171573428330739,0.866021339387999,340.546875,-268.195831298828,1133.9599609375
"1455","18_3_36",1.5,29,0.0634732163383133,0.466815944382006,18,338.882717132568,FALSE,35,0.172144518448756,0.566708151705001,338.827917098999,-328.884124755859,1307.63293457031
"1456","18_3_39",1.5,40,0.0624125804708693,0.649902304396988,18,336.443866729736,FALSE,46,0.147179489373772,0.750018488662988,336.495819091797,-373.369720458984,1411.86364746094
"1457","18_3_4",1,29,0.0622494184965102,0.466706068899697,18,356.534519195557,FALSE,35,0.165617723436647,0.5665840890039,356.588713169098,-5.25788259506226,163.179779052734
"1458","18_3_41",1.5,30,0.0702447562162617,0.483371824968003,18,335.746576309204,FALSE,37,0.2560139892841,0.600080414362992,335.841644287109,-402.438720703125,1479.16516113281
"1459","18_3_43",1,34,0.0503379999418984,0.549992891298018,18,335.320232391357,FALSE,44,0.137634042599987,0.716815868917024,335.43762588501,-433.050903320312,1548.27758789062
"1460","18_3_45",1.5,29,0.0595571209908852,0.46681775551599,18,336.891189575195,FALSE,37,0.184055941353339,0.600108486945004,336.980401992798,-462.312591552734,1615.94958496094
"1461","18_3_46",2,28,0.0693472975860664,0.450059933452991,18,338.154663085938,FALSE,35,0.157214463547324,0.566778484086996,338.08344078064,-475.864044189453,1650.44567871094
"1462","18_3_47",2,29,0.0518881109714646,0.466679505597,18,336.622243881226,FALSE,38,0.148648021434432,0.616737718471995,336.521291732788,-490.952880859375,1685.02697753906
"1463","18_3_48",1,32,0.0607808858279946,0.516812608875995,18,335.075836181641,FALSE,38,0.154114221381447,0.616731983213981,335.127687454224,-506.954254150391,1718.75134277344
"1464","18_3_5",1.5,28,0.0527039632127384,0.450178260894496,18,357.60432600975,FALSE,36,0.162027972600572,0.583438504896499,357.522099018097,-6.79011011123657,200.612762451172
"1465","18_3_52",1.5,33,0.0681235425506386,0.533342529870993,18,332.492338180542,FALSE,41,0.184382286776478,0.666975263829983,332.59711265564,-573.301879882812,1852.62585449219
"1466","18_3_53",1,36,0.0568647993324729,0.582955535746976,18,332.609592437744,FALSE,43,0.199149178601813,0.69964541008801,332.685432434082,-590.023681640625,1886.14685058594
"1467","18_3_55",2,32,0.0774242414857882,0.51674982288597,18,333.3200340271,FALSE,38,0.226724948504742,0.616786317241974,333.395303726196,-623.26611328125,1952.25390625
