"","ppid_trialn","pNum","heading","FirstSteeringTime","TimeToPeak","YawIncrease"
"1442","18_3_18",18,1,0.4333437674793,0.133386117836608,0.0971678477149714
"1443","18_3_19",18,0.5,0.516658058747808,0.133339632055893,0.0822377595429075
"1444","18_3_2",18,1.5,0.432767223057201,0.150005689980297,0.150606063029583
"1445","18_3_20",18,2,0.533331964919995,0.250202469724002,0.0713053727652731
"1446","18_3_22",18,1,0.600100638697,0.149896116354,0.124417256456984
"1447","18_3_24",18,2,0.549558520919007,0.283314230896991,0.152890442117251
"1448","18_3_25",18,1.5,0.483391143733996,0.0999945364119981,0.101491853720693
"1449","18_3_26",18,2,0.466591061870986,0.133368308348992,0.190256409947315
"1450","18_3_27",18,2,0.449568814199012,0.199956170549001,0.223135195503181
"1451","18_3_29",18,1,0.516766123094015,0.149971882139994,0.123438216170018
"1452","18_3_3",18,2,0.400017085033699,0.216667204975998,0.10410256921813
"1453","18_3_30",18,2,0.416779133077,0.133280770190993,0.0767715688846956
"1454","18_3_31",18,0.5,0.749335087315984,0.116686252072014,0.0983916125900714
"1455","18_3_36",18,1.5,0.466815944382006,0.0998922073229949,0.108671302110443
"1456","18_3_39",18,1.5,0.649902304396988,0.100116184266,0.0847669089029025
"1457","18_3_4",18,1,0.466706068899697,0.0998780201042031,0.103368304940136
"1458","18_3_41",18,1.5,0.483371824968003,0.116708589394989,0.185769233067838
"1459","18_3_43",18,1,0.549992891298018,0.166822977619006,0.0872960426580883
"1460","18_3_45",18,1.5,0.46681775551599,0.133290731429014,0.124498820362454
"1461","18_3_46",18,2,0.450059933452991,0.116718550634005,0.0878671659612574
"1462","18_3_47",18,2,0.466679505597,0.150058212874995,0.096759910462967
"1463","18_3_48",18,1,0.516812608875995,0.0999193743379863,0.0933333355534526
"1464","18_3_5",18,1.5,0.450178260894496,0.133260244002003,0.109324009387834
"1465","18_3_52",18,1.5,0.533342529870993,0.13363273395899,0.11625874422584
"1466","18_3_53",18,1,0.582955535746976,0.116689874341034,0.14228437926934
"1467","18_3_55",18,2,0.51674982288597,0.100036494356004,0.149300707018954
"1468","18_3_56",18,1.5,0.416187797723978,0.200018352827044,0.199230777345044
"1469","18_3_57",18,1,0.616795976625951,0.150045836791037,0.187400931044425
"1470","18_3_59",18,1.5,0.483405934663949,0.283334757087005,0.15052447474338
"1471","18_3_6",18,2,0.449798828256505,0.133444375990294,0.101981353994875
"1472","18_3_62",18,0.5,1.28340599503599,0.10003528693403,0.0844405597946347
"1473","18_3_63",18,1.5,0.449583906984969,2.04995048056901,0.0837062828846338
"1474","18_3_65",18,1.5,0.533507644948031,0.299907541593996,0.100023286651315
"1475","18_3_67",18,1.5,0.533427351327987,0.149999652865972,0.137470874737022
"1476","18_3_69",18,1.5,0.449314047973019,0.13336378051298,0.0731002347487388
"1477","18_3_7",18,2,0.433310563350297,0.133391853095304,0.139673674551853
"1478","18_3_73",18,1,0.566859985130009,0.09986141803995,0.106631705756158
"1479","18_3_74",18,2,0.483483209727979,0.149862610370008,0.153869456209413
"1480","18_3_75",18,1.5,0.383323256384017,0.166665710789971,0.126130523828742
"1481","18_3_76",18,2,0.466122883651963,0.166605037790021,0.165372966147746
"1482","18_3_8",18,2,0.450138415939698,0.149956185642502,0.115198137478508
"1483","18_3_80",18,2,0.466671959204007,0.166649108726006,0.139592074659396
"1484","18_3_81",18,1,0.48339869012699,0.166707970591006,0.134125866867235
"1485","18_3_85",18,1.5,0.516703638961019,0.116679611246013,0.0850116588405415
"1486","18_3_88",18,1.5,0.449972093439044,0.150050364626964,0.130944067529797
"1487","2_1_0",2,2,0.433330888316769,0.0667130314251008,0.155582745843903
"1488","2_1_1",2,1,0.550176418509599,0.0832008949364003,0.087540788806124
"1489","2_1_12",2,1.5,0.466779318540702,0.083351218176702,0.120745971538387
"1490","2_1_18",2,0,0.366835795404697,1.31658949771811,0.12596735865364
"1491","2_1_19",2,0.5,0.516697501042188,0.116689169874604,0.105407942609648
"1492","2_1_20",2,2,0.466725890400994,0.133452927847003,0.222237771349832
"1493","2_1_21",2,1.5,0.599997102203005,1.883232046259,0.105571044187792
"1494","2_1_22",2,1.5,0.550020058190995,0.166760392301995,0.208531469470303
"1495","2_1_23",2,0,1.249965211339,0.166743488482993,0.296806512914202
"1496","2_1_24",2,2,0.483475159386003,0.116645099205996,0.126538469894661
"1497","2_1_25",2,1.5,0.383399999999995,0.2333,0.261398608275058
"1498","2_1_26",2,0.5,0.699900000000014,0.11669999999998,0.12156178041958
"1499","2_1_27",2,1,0.666599999999988,0.116700000000009,0.0971678326340327
"1500","2_1_28",2,2,0.416699999999992,0.166699999999992,0.207389277389277
"1501","2_1_29",2,0.5,0.550100000000015,0.116600000000005,0.0867249333333333
"1502","2_1_30",2,1.5,0.366600000000005,0.200099999999992,0.219382265967366
"1503","2_1_34",2,2,0.516800000000018,0.0999999999999943,0.0863170026806527
"1504","2_1_35",2,2,0.483400000000017,0.133399999999995,0.158030303030303
"1505","2_1_36",2,2,0.483399999999989,0.116700000000009,0.109976673892774
"1506","2_1_37",2,0,0.783199999999994,0.116700000000009,0.104673647902098
"1507","2_1_38",2,0.5,0.866700000000009,0.116500000000002,0.0773426551515152
"1508","2_1_40",2,1.5,0.500100000000003,0.0999999999999943,0.0974125864801865
"1509","2_1_44",2,1.5,0.166599999999988,0.449900000000014,0.148484839160839
"1510","2_1_48",2,2,0.566699999999997,0.16670000000002,0.276083924125874
"1511","2_1_49",2,1.5,0.650100000000009,0.11669999999998,0.148158536946387
"1512","2_1_5",2,2,0.500087990410698,0.149903965183,0.237902090158845
"1513","2_1_51",2,1,0.450099999999992,0.166699999999992,0.114137544638695
"1514","2_1_55",2,0,1.13350000000003,0.099899999999991,0.0868065998368298
"1515","2_1_56",2,1.5,0.516700000000014,0.166799999999967,0.119685316433566
"1516","2_1_57",2,1.5,0.533299999999997,0.199999999999989,0.163170187878788
"1517","2_1_6",2,1,0.466712005121799,0.1666644027625,0.205920744247165
"1518","2_1_63",2,2,0.466700000000003,0.149900000000002,0.170349647902098
"1519","2_1_66",2,0.5,0.616900000000044,0.116499999999974,0.128414915850816
"1520","2_1_67",2,2,0.366799999999955,0.216600000000028,0.171002330582751
"1521","2_1_71",2,1.5,0.483399999999961,0.183400000000006,0.128496518181818
"1522","2_1_72",2,2,0.483399999999961,0.150100000000009,0.0949650062937063
"1523","2_1_79",2,0.5,0.566900000000032,0.133199999999988,0.0783216726107226
"1524","2_1_80",2,1.5,0.516800000000046,0.149900000000002,0.177937063403263
"1525","2_1_82",2,1,0.533299999999997,0.134900000000016,0.142284376899767
"1526","2_1_88",2,2,0.633299999999963,0.216800000000035,0.114953386829837
"1527","2_2_0",2,2,0.483410000000001,0.0676699999999997,0.260990675990676
"1528","2_2_1",2,0.5,0.41666,0.483320000000001,0.124009324941725
"1529","2_2_11",2,1,0.600029999999997,0.0668000000000006,0.093578117948718
"1530","2_2_14",2,0.5,0.666740000000004,0.0499299999999891,0.0642074447552448
"1531","2_2_15",2,0.5,0.633369999999999,0.133399999999995,0.316794889393939
"1532","2_2_16",2,1.5,0.46674999999999,0.116630000000001,0.283997668181818
"1533","2_2_2",2,0,0.833279999999998,0.0500100000000003,0.0596386722610723
"1534","2_2_20",2,1.5,0.550000000000011,0.149999999999991,0.253321678671329
"1535","2_2_21",2,2,0.383499999999998,1.95,0.192867156410256
"1536","2_2_22",2,1.5,0.583399999999997,0.0832999999999942,0.0746503356643357
"1537","2_2_23",2,1,0.383299999999991,0.533300000000011,0.0868880953379954
"1538","2_2_24",2,1.5,0.383399999999995,0.150100000000009,0.255606043706294
"1539","2_2_26",2,1,0.599999999999994,0.116700000000009,0.209021029020979
"1540","2_2_27",2,2,0.650099999999981,0.0833000000000084,0.168717917249417
"1541","2_2_28",2,1.5,0.483500000000021,0.0997999999999877,0.137144540675991
"1542","2_2_29",2,1,0.600000000000023,0.0667999999999722,0.0793823172494173
"1543","2_2_3",2,2,0.483369999999997,0.0999400000000001,0.177773863100233
"1544","2_2_30",2,2,0.216800000000006,0.516599999999983,0.19572262983683
"1545","2_2_32",2,0,1.0334,0.0666999999999973,0.0680419382284383
"1546","2_2_34",2,0.5,0.583300000000008,0.100099999999998,0.182995338461539
"1547","2_2_35",2,1.5,0.599999999999994,0.133299999999991,0.170268049067599
"1548","2_2_39",2,1,0.416799999999995,1.84989999999999,0.307412557925408
"1549","2_2_4",2,2,0.450019999999999,0.116790000000002,0.155827505128205
"1550","2_2_40",2,0.5,0.366600000000005,0.0999999999999943,0.129883439393939
"1551","2_2_45",2,2,0.483400000000017,0.133399999999995,0.211386998321678
"1552","2_2_48",2,2,0.466700000000003,0.133399999999995,0.562610722727273
"1553","2_2_49",2,0.5,0.733399999999989,0.066599999999994,0.0624125643356643
"1554","2_2_5",2,1,0.516730000000003,0.116689999999998,0.218974356736597
"1555","2_2_50",2,1,0.566599999999994,0.100000000000023,0.163170168484849
"1556","2_2_51",2,1,0.366600000000005,0.133499999999998,0.154032621678322
"1557","2_2_52",2,0.5,0.683300000000003,1.13320000000002,0.117156151398601
"1558","2_2_53",2,2,0.5,0.149999999999977,0.446270419347319
"1559","2_2_54",2,2,0.433299999999974,0.0834000000000401,0.159498791375291
"1560","2_2_55",2,2,0.483400000000017,0.0999999999999659,0.238962676806527
"1561","2_2_56",2,0,1.05000000000001,0.066599999999994,0.107529139324009
"1562","2_2_58",2,1.5,0.666800000000023,0.099899999999991,0.16129376032634
"1563","2_2_6",2,1,0.899950000000004,0.0666399999999996,0.0939860198135198
"1564","2_2_60",2,0.5,0.583500000000015,0.199899999999957,0.0920279906759907
"1565","2_2_62",2,2,0.516700000000014,0.0667000000000257,0.0949650018648019
"1566","2_2_63",2,0,0.316800000000001,0.116499999999974,0.275186463986014
"1567","2_2_64",2,2,0.449900000000014,0.150100000000009,0.273881118997669
"1568","2_2_66",2,1.5,0.599999999999966,0.100000000000023,0.26972027983683
"1569","2_2_67",2,1,0.733299999999986,1.51650000000001,0.34469697004662
"1570","2_2_69",2,1.5,0.566599999999994,0.083500000000015,0.0815850685547786
"1571","2_2_7",2,2,0.500059999999998,0.133320000000005,0.259766915850816
"1572","2_2_71",2,1.5,0.633299999999963,0.133500000000026,0.249160839417249
"1573","2_2_72",2,0.5,0.683300000000031,0.0833999999999833,0.135349660839161
"1574","2_2_73",2,1.5,0.616900000000044,0.099899999999991,0.145466216083916
"1575","2_2_74",2,1,0.683299999999974,0.116800000000012,0.285466200466201
"1576","2_2_78",2,1,0.400100000000009,0.133199999999988,0.13363636002331
"1577","2_2_8",2,0.5,1.03343,1.08321,0.126783221328671
"1578","2_2_81",2,1.5,0.483400000000017,0.183299999999974,0.289627026083916
"1579","2_2_82",2,1,0.516699999999958,0.100000000000023,0.148076941212121
"1580","2_2_83",2,1.5,0.45010000000002,0.13330000000002,0.146037296153846
"1581","2_2_86",2,1,0.566599999999994,0.116800000000012,0.0978205128205128
"1582","2_2_88",2,2,0.600099999999998,0.0833000000000084,0.098962732004662
"1583","2_3_0",2,1,0.550737,0.166690000000001,0.14497668997669
"1584","2_3_1",2,1,0.466700000000001,0.0833299999999983,0.105734265734266
"1585","2_3_10",2,1.5,0.383589999999998,0.0832300000000004,0.0666550300932401
"1586","2_3_11",2,0.5,0.483400000000003,0.166629999999998,0.130944082867133
"1587","2_3_12",2,2,0.483350000000002,0.116690000000006,0.217587395920746
"1588","2_3_16",2,2,0.46678,0.083359999999999,0.170186494172494
"1589","2_3_18",2,2,0.216630000000009,0.333269999999999,0.129638702610723
"1590","2_3_19",2,1,0.533339999999995,0.116759999999999,0.159009345454545
"1591","2_3_2",2,0,0.933309999999999,0.083280000000002,0.0935780864801865
"1592","2_3_20",2,1,0.599999999999994,0.0668000000000006,0.119930062937063
"1593","2_3_22",2,1,0.583500000000001,0.066599999999994,0.139999986946387
"1594","2_3_23",2,1.5,0.616799999999998,0.0665000000000049,0.0782401363636364
"1595","2_3_24",2,1.5,0.583299999999994,0.116700000000009,0.211142189044289
"1596","2_3_25",2,2,0.533300000000011,0.133399999999995,0.158682983799534
"1597","2_3_26",2,0.5,1.51670000000001,0.11669999999998,0.256258744032634
"1598","2_3_27",2,2,0.566599999999994,0.083500000000015,0.272086248041958
"1599","2_3_28",2,2,0.5,0.133499999999998,0.323892777505828
"1600","2_3_29",2,0.5,0.683300000000003,0.0999999999999943,0.130209776340326
"1601","2_3_3",2,2,0.51681,0.56653,0.0924358861305361
"1602","2_3_30",2,1,0.733399999999989,0.116700000000009,0.262377624242424
"1603","2_3_31",2,1.5,0.533499999999975,0.13330000000002,0.386386944289044
"1604","2_3_32",2,2,0.150100000000009,0.333300000000008,0.0828088374825175
"1605","2_3_38",2,1,0.483400000000017,1.9333,0.0713870123076922
"1606","2_3_4",2,0,1.83338,0.0833200000000005,0.100839161864802
"1607","2_3_41",2,1.5,0.5334,0.0666999999999973,0.155174812121212
"1608","2_3_42",2,0,1.2167,0.066599999999994,0.0929253963869464
"1609","2_3_44",2,1.5,0.566599999999994,0.0833999999999833,0.138449949417249
"1610","2_3_45",2,0.5,0.4666,1.66659999999999,0.0655127727272728
"1611","2_3_46",2,1.5,0.600099999999998,0.0666999999999973,0.149627039393939
"1612","2_3_48",2,0.5,0.599999999999994,0.0666000000000224,0.117645676689977
"1613","2_3_50",2,1.5,0.550000000000011,0.199999999999989,0.0853379850815851
"1614","2_3_52",2,1,0.566699999999997,0.366700000000009,0.148321675034965
"1615","2_3_53",2,2,0.483400000000017,0.11669999999998,0.115932434149184
"1616","2_3_54",2,2,0.416600000000017,0.100199999999973,0.114790239393939
"1617","2_3_55",2,1.5,0.550099999999986,0.116600000000005,0.118298353263403
"1618","2_3_56",2,2,0.583399999999983,0.0666000000000508,0.0802796780885781
"1619","2_3_57",2,1.5,0.733400000000017,0.199900000000014,0.268986012237762
"1620","2_3_6",2,0.5,0.533280000000005,0.250070000000001,0.119930067249417
"1621","2_3_62",2,0,2.43340000000001,0.066599999999994,0.102634162237763
"1622","2_3_63",2,1,1.10010000000005,0.116599999999949,0.291911466853147
"1623","2_3_64",2,1,0.699999999999989,0.0833999999999833,0.109813501515152
"1624","2_3_65",2,2,0.550099999999986,0.133200000000045,0.217261062517483
"1625","2_3_68",2,1.5,0.599999999999966,0.0667000000000257,0.140244716083916
"1626","2_3_69",2,2,0.483499999999992,0.0831000000000017,0.242878826340326
"1627","2_3_7",2,1.5,0.399990000000003,0.300059999999995,0.203228401445221
"1628","2_3_70",2,2,0.583500000000015,0.0833000000000084,0.158764571258741
"1629","2_3_71",2,0.5,0.616700000000037,0.0999999999999659,0.278776221445222
"1630","2_3_72",2,1,0.533400000000029,0.149899999999946,0.324953379020979
"1631","2_3_73",2,1.5,0.933400000000006,0.133399999999995,0.431177137995338
"1632","2_3_74",2,2,0.399999999999977,0.150000000000034,0.434114225524476
"1633","2_3_75",2,0.5,0.450000000000045,0.133299999999963,0.235128236480186
"1634","2_3_76",2,1.5,0.533299999999997,0.100000000000023,0.173939361538462
"1635","2_3_77",2,0,0.600000000000023,0.0668999999999755,0.131841514219114
"1636","2_3_78",2,0.5,0.549900000000036,0.116799999999955,0.130944137948718
"1637","2_3_79",2,1,0.516699999999958,0.100000000000023,0.222563999067599
"1638","2_3_8",2,1,0.383379999999995,1.76658,0.273799535547786
"1639","2_3_80",2,1.5,0.400199999999984,0.133199999999988,0.254708564801865
"1640","2_3_81",2,0.5,0.600099999999998,1.69990000000001,0.074568785990676
"1641","2_3_82",2,0.5,0.533299999999997,0.0834000000000401,0.095209891002331
"1642","2_3_84",2,0.5,0.583200000000033,0.0666999999999689,0.121806617249417
"1643","2_3_85",2,1.5,0.514900000000011,0.833199999999977,0.106387008391608
"1644","2_3_86",2,0,1.38329999999996,1.11660000000001,0.0744872371794923
"1645","2_3_88",2,2,0.433499999999981,0.116600000000005,0.109324006876457
"1646","2_3_89",2,0.5,0.516700000000014,0.0666999999999689,0.122214443123543
"1647","2_3_9",2,1.5,0.216670000000001,0.216659999999997,0.184708629254079
"1648","3_1_1",3,2,0.516664095862199,0.7334167260064,0.0890909198949454
"1649","3_1_10",3,1.5,0.750041429697404,0.183315468505697,0.26449883727917
"1650","3_1_11",3,0.5,0.933421797182497,0.133318804011502,0.135594367946223
"1651","3_1_12",3,0.5,1.083416620357,0.116575471023197,0.0992890663384206
"1652","3_1_13",3,2,0.433148466829593,0.133462185477597,0.193356646025132
"1653","3_1_14",3,0.5,0.800209999999993,0.116510000000005,0.155174824475525
"1654","3_1_15",3,1,0.699960000000004,0.133369999999999,0.179079254428904
"1655","3_1_16",3,1.5,0.666679999999999,0.166610000000006,0.289137530885781
"1656","3_1_17",3,0.5,0.566629999999989,0.150010000000009,0.225664335664336
"1657","3_1_18",3,1.5,0.533410000000003,0.116569999999996,0.23537295990676
"1658","3_1_19",3,2,0.500160000000008,0.149879999999996,0.460629370512821
"1659","3_1_20",3,0.5,0.666700000000006,0.0832999999999942,0.109487170885781
"1660","3_1_21",3,2,0.5334,0.133300000000006,0.25544289032634
"1661","3_1_22",3,0.5,0.2667,0.400000000000006,0.193764574405594
"1662","3_1_23",3,1,0.566699999999997,1.3167,0.23055944032634
"1663","3_1_24",3,2,0.4833,0.166700000000006,0.303822834848485
"1664","3_1_25",3,2,0.466700000000003,0.166600000000003,0.465116532004662
"1665","3_1_26",3,1,0.616600000000005,0.133399999999995,0.249895106853147
"1666","3_1_27",3,0.5,0.833400000000012,0.0999999999999943,0.133146867132867
"1667","3_1_28",3,1,0.599999999999994,0.116600000000005,0.216282051398601
"1668","3_1_29",3,0.5,0.58329999999998,0.0999000000000194,0.126864801515152
"1669","3_1_3",3,2,0.550096125953601,0.216624643319701,0.252342644491666
"1670","3_1_30",3,1.5,0.483499999999992,0.116500000000002,0.176876445571096
"1671","3_1_31",3,1,0.483400000000017,0.133299999999991,0.176550117249417
"1672","3_1_32",3,1.5,0.516800000000018,0.11669999999998,0.205104895104895
"1673","3_1_33",3,1.5,0.599999999999994,0.133499999999998,0.280244755244755
"1674","3_1_34",3,1.5,0.483300000000014,0.133499999999998,0.31769231
"1675","3_1_35",3,1,0.5,0.116599999999977,0.218321678321678
"1676","3_1_36",3,1.5,0.433400000000006,0.133199999999988,0.320547785547786
"1677","3_1_37",3,1,0.599999999999994,0.116800000000012,0.319487179370629
"1678","3_1_42",3,2,0.416799999999995,0.116700000000009,0.208286713636364
"1679","3_1_43",3,1,0.449999999999989,1.99979999999999,0.187156177156177
"1680","3_1_44",3,1,0.5,0.133499999999998,0.204370629370629
"1681","3_1_46",3,1,0.549900000000008,0.116899999999987,0.207715617715618
"1682","3_1_47",3,0.5,0.483399999999989,0.133399999999995,0.220932400932401
"1683","3_1_48",3,1.5,0.7834,0.116700000000009,0.213181818671329
"1684","3_1_49",3,0,0.766499999999979,0.0666999999999973,0.0732634032634032
"1685","3_1_5",3,1.5,0.516543353574704,0.200069064588398,0.121398572820849
"1686","3_1_51",3,2,0.449999999999989,0.100099999999998,0.212692307692308
"1687","3_1_52",3,1.5,0.466600000000028,0.116899999999987,0.200780874358974
"1688","3_1_53",3,2,0.433399999999978,0.11650000000003,0.326911421911422
"1689","3_1_54",3,1,0.350099999999998,0.149999999999977,0.247692305221445
"1690","3_1_55",3,2,0.433299999999974,0.116600000000005,0.382715617715618
"1691","3_1_56",3,1.5,0.46690000000001,0.116599999999949,0.26384617039627
"1692","3_1_57",3,1.5,0.550200000000018,0.133299999999963,0.320058277132867
"1693","3_1_58",3,0.5,0.849999999999966,0.133400000000051,0.0925174821678322
"1694","3_1_59",3,1,0.500200000000007,0.099899999999991,0.237086247808858
"1695","3_1_60",3,0.5,0.500100000000032,0.0999999999999659,0.171655011655012
"1696","3_1_61",3,2,0.366700000000037,0.166799999999967,0.427261064335664
"1697","3_1_62",3,1.5,0.70010000000002,0.116600000000005,0.229172501608392
"1698","3_1_63",3,2,0.500100000000032,0.149999999999977,0.33458041946387
"1699","3_1_64",3,1,0.650199999999984,0.116399999999999,0.113403261421911
"1700","3_1_65",3,0.5,0.45010000000002,0.133399999999995,0.22925408951049
"1701","3_1_66",3,0.5,0.733400000000017,0.133399999999995,0.0778321695804196
"1702","3_1_67",3,1,0.533200000000022,0.11669999999998,0.317855472960373
"1703","3_1_68",3,1.5,0.466599999999971,0.166700000000048,0.276736596853147
"1704","3_1_69",3,1.5,0.516700000000014,0.099899999999991,0.168391640815851
"1705","3_1_7",3,2,0.700054726441799,0.149960109766802,0.271433562894855
"1706","3_1_70",3,1,0.700000000000045,0.116599999999949,0.167249372843823
"1707","3_1_71",3,1,0.466800000000035,0.133199999999988,0.145221468997669
"1708","3_1_72",3,0.5,0.700099999999964,0.100000000000023,0.102878788228438
"1709","3_1_74",3,1,0.500100000000032,0.0833000000000084,0.077505788974359
"1710","3_1_75",3,1,0.516799999999989,0.100000000000023,0.14954546981352
"1711","3_1_76",3,1,0.533400000000029,0.099899999999991,0.20951049034965
"1712","3_1_77",3,1.5,0.449799999999982,0.100000000000023,0.432890444965035
"1713","3_1_78",3,1.5,0.5,0.11669999999998,0.313041941608392
"1714","3_1_79",3,2,0.416800000000023,0.116499999999974,0.40009324020979
"1715","3_1_8",3,0.5,0.933343012840005,0.133351706284799,0.109813523376773
"1716","3_1_80",3,2,0.467899999999986,0.115499999999997,0.423997669114219
"1717","3_1_81",3,0.5,0.566800000000001,0.116600000000005,0.23553613030303
"1718","3_1_82",3,2,0.466599999999971,0.116800000000012,0.380839147459208
"1719","3_1_83",3,2,0.433300000000031,0.133399999999995,0.457039643263403
"1720","3_1_84",3,1,0.550199999999961,0.11650000000003,0.181037295547786
"1721","3_1_85",3,0,0.783500000000004,0.116499999999974,0.0765268065268066
"1722","3_1_86",3,2,0.483299999999986,0.116700000000037,0.204452214452215
"1723","3_1_87",3,2,0.516799999999989,0.133199999999988,0.33327503974359
"1724","3_1_89",3,1.5,0.416800000000023,0.116600000000005,0.334662004662005
"1725","3_1_9",3,1.5,0.466702446631203,0.133429585060099,0.25805363939567
"1726","3_2_0",3,1.5,0.416731,0.149991,0.409638694638695
"1727","3_2_10",3,2,0.483350000000002,0.133310000000002,0.408578088694639
"1728","3_2_11",3,1.5,0.666629999999998,0.15005,0.278939394522145
"1729","3_2_12",3,2,0.499989999999997,0.133409999999998,0.375372960606061
"1730","3_2_13",3,1.5,0.466810000000009,0.149919999999995,0.242307692074592
"1731","3_2_14",3,1,0.716710000000006,0.133359999999996,0.23382286002331
"1732","3_2_16",3,1,0.533590000000004,0.0830799999999954,0.119195816806527
"1733","3_2_19",3,1.5,0.483329999999995,0.116710000000012,0.198822843706294
"1734","3_2_2",3,2,0.466699999999999,0.0833200000000005,0.200780873916084
"1735","3_2_21",3,0.5,0.583399999999997,0.133399999999995,0.0761188811188811
"1736","3_2_22",3,1,0.516799999999989,0.149900000000002,0.127435897902098
"1737","3_2_23",3,1.5,0.483499999999992,0.149799999999999,0.236188811188811
"1738","3_2_24",3,2,0.5501,0.166499999999999,0.350979020979021
"1739","3_2_25",3,1.5,0.566999999999993,0.166500000000013,0.309125874009324
"1740","3_2_28",3,1,0.600200000000001,0.149900000000002,0.199965054895105
"1741","3_2_29",3,0,1.6335,0.0999999999999943,0.0802797191375292
"1742","3_2_3",3,2,0.46678,0.150040000000001,0.410617736247086
"1743","3_2_30",3,0.5,0.466899999999981,0.116600000000005,0.242062937668998
"1744","3_2_31",3,2,0.483400000000017,0.133399999999995,0.307004665594406
"1745","3_2_32",3,1.5,0.200099999999992,0.549800000000005,0.294195807016317
"1746","3_2_33",3,1,0.483300000000014,0.149799999999999,0.323158508041958
"1747","3_2_34",3,1,0.500100000000003,0.149899999999974,0.261888111072261
"1748","3_2_35",3,2,0.433400000000006,0.133199999999988,0.343065268065268
"1749","3_2_36",3,2,0.433300000000003,0.166899999999998,0.303904428787879
"1750","3_2_37",3,0.5,0.483300000000014,0.133499999999998,0.243939393822844
"1751","3_2_38",3,0.5,0.516499999999979,0.150000000000006,0.269638693939394
"1752","3_2_39",3,1,0.500100000000003,0.116599999999977,0.19972028006993
"1753","3_2_4",3,1.5,0.500120000000003,0.14996,0.317202798251748
"1754","3_2_41",3,0.5,0.499899999999997,0.100099999999998,0.178344988461539
"1755","3_2_44",3,1,0.516700000000014,0.099899999999991,0.106468547412587
"1756","3_2_46",3,1.5,0.450199999999995,0.150000000000006,0.1804662
"1757","3_2_47",3,1,0.45010000000002,0.133199999999988,0.185034965034965
"1758","3_2_48",3,2,0.449999999999989,0.183500000000009,0.191235441724942
"1759","3_2_49",3,2,0.416699999999992,0.166600000000017,0.292482515384615
"1760","3_2_5",3,0.5,0.899889999999999,0.100010000000001,0.0925174825174826
"1761","3_2_50",3,0.5,1.1499,0.116800000000012,0.0867249424242425
"1762","3_2_51",3,1.5,0.533500000000004,0.166599999999988,0.143181818648019
"1763","3_2_52",3,1,0.516699999999986,0.166600000000017,0.127843822843823
"1764","3_2_53",3,1,0.516700000000014,0.116500000000002,0.127435897435897
"1765","3_2_54",3,1.5,0.466800000000035,0.149999999999977,0.292972028088578
"1766","3_2_57",3,2,0.500100000000032,0.216700000000003,0.253076923659674
"1767","3_2_59",3,1,0.550000000000011,0.150100000000009,0.146363634965035
"1768","3_2_6",3,1.5,0.566839999999999,0.166740000000004,0.296888111888112
"1769","3_2_60",3,2,0.516900000000021,0.183099999999968,0.219463872727273
"1770","3_2_61",3,0.5,0.750100000000032,0.0997999999999593,0.0773426534965035
"1771","3_2_64",3,1.5,0.566599999999994,0.166700000000048,0.264090909090909
"1772","3_2_66",3,1,0.566699999999969,0.233300000000042,0.167738927972028
"1773","3_2_67",3,1,0.600199999999973,0.116600000000005,0.131270396153846
"1774","3_2_68",3,1,0.5,0.166699999999992,0.131923077272727
"1775","3_2_71",3,1,0.550099999999986,0.099899999999991,0.0965967365967366
"1776","3_2_72",3,2,0.450099999999964,0.150000000000034,0.234230771072261
"1777","3_2_73",3,1.5,0.550000000000011,0.183400000000006,0.207062937179487
"1778","3_2_75",3,1.5,0.449999999999989,0.133200000000045,0.199475524475525
"1779","3_2_76",3,2,0.633399999999995,0.149900000000002,0.239778555128205
"1780","3_2_77",3,1.5,0.516599999999983,0.116700000000037,0.240104894871795
"1781","3_2_78",3,1.5,0.61669999999998,0.150000000000034,0.155827506526807
"1782","3_2_79",3,1,0.566700000000026,0.166600000000017,0.0842773814685315
"1783","3_2_8",3,2,0.483319999999999,0.116630000000001,0.225745920745921
"1784","3_2_80",3,2,0.433299999999974,0.116800000000012,0.109242424242424
"1785","3_2_81",3,1.5,0.566800000000001,1.76640000000003,0.235944055944056
"1786","3_2_82",3,2,0.633400000000051,0.199799999999982,0.300233102680653
"1787","3_2_83",3,2,0.5,0.16659999999996,0.39062936969697
"1788","3_2_84",3,1.5,0.600099999999998,0.199900000000014,0.278123543356643
"1789","3_2_85",3,1,0.666899999999998,0.149900000000002,0.276573426573427
"1790","3_2_86",3,2,0.616800000000012,0.149799999999971,0.383939395780886
"1791","3_2_87",3,1.5,0.800000000000011,0.13330000000002,0.331398582634033
"1792","3_2_88",3,2,0.533399999999972,0.167100000000005,0.486328671445222
"1793","3_2_9",3,1,0.566899999999997,0.15005,0.202983681841492
"1794","3_3_0",3,2,0.567784999999999,0.333316,0.115361295337995
"1795","3_3_10",3,1.5,0.46678,0.116590000000002,0.143589743589744
"1796","3_3_11",3,2,0.5,0.216629999999995,0.216934729463869
"1797","3_3_12",3,1,0.483320000000006,1.45013,0.190093229254079
"1798","3_3_13",3,1,0.63336000000001,0.150089999999992,0.137552448018648
"1799","3_3_14",3,1,0.783249999999995,0.19999,0.153379953379953
"1800","3_3_15",3,1.5,0.63351999999999,0.149820000000005,0.30520979032634
